id	symbol	display_name	hold_effect	hold_effect_param	item_type	category	family_group	rationale
99	ITEM_JOLLY_MINT	Jolly Mint	HOLD_EFFECT_NONE	0		PROVEN_NO_ORDINARY_DAMAGE_EFFECT	no_battle_effect	Every pinned reference is outside battle damage (prize money, friendship, EXP, wild encounters, fleeing, evolution/breeding) or the hold effect has no battle reference at all.
100	ITEM_NAIVE_MINT	Naive Mint	HOLD_EFFECT_NONE	0		PROVEN_NO_ORDINARY_DAMAGE_EFFECT	no_battle_effect	Every pinned reference is outside battle damage (prize money, friendship, EXP, wild encounters, fleeing, evolution/breeding) or the hold effect has no battle reference at all.
101	ITEM_SERIOUS_MINT	Serious Mint	HOLD_EFFECT_NONE	0		PROVEN_NO_ORDINARY_DAMAGE_EFFECT	no_battle_effect	Every pinned reference is outside battle damage (prize money, friendship, EXP, wild encounters, fleeing, evolution/breeding) or the hold effect has no battle reference at all.
102	ITEM_RARE_CANDY	Rare Candy	HOLD_EFFECT_NONE	0		PROVEN_NO_ORDINARY_DAMAGE_EFFECT	no_battle_effect	Every pinned reference is outside battle damage (prize money, friendship, EXP, wild encounters, fleeing, evolution/breeding) or the hold effect has no battle reference at all.
103	ITEM_EXP_CANDY_XS	EXP. Candy Xs	HOLD_EFFECT_NONE	1		PROVEN_NO_ORDINARY_DAMAGE_EFFECT	no_battle_effect	Every pinned reference is outside battle damage (prize money, friendship, EXP, wild encounters, fleeing, evolution/breeding) or the hold effect has no battle reference at all.
104	ITEM_EXP_CANDY_S	EXP. Candy S	HOLD_EFFECT_NONE	2		PROVEN_NO_ORDINARY_DAMAGE_EFFECT	no_battle_effect	Every pinned reference is outside battle damage (prize money, friendship, EXP, wild encounters, fleeing, evolution/breeding) or the hold effect has no battle reference at all.
105	ITEM_EXP_CANDY_M	EXP. Candy M	HOLD_EFFECT_NONE	3		PROVEN_NO_ORDINARY_DAMAGE_EFFECT	no_battle_effect	Every pinned reference is outside battle damage (prize money, friendship, EXP, wild encounters, fleeing, evolution/breeding) or the hold effect has no battle reference at all.
106	ITEM_EXP_CANDY_L	EXP. Candy L	HOLD_EFFECT_NONE	4		PROVEN_NO_ORDINARY_DAMAGE_EFFECT	no_battle_effect	Every pinned reference is outside battle damage (prize money, friendship, EXP, wild encounters, fleeing, evolution/breeding) or the hold effect has no battle reference at all.
107	ITEM_EXP_CANDY_XL	EXP. Candy Xl	HOLD_EFFECT_NONE	5		PROVEN_NO_ORDINARY_DAMAGE_EFFECT	no_battle_effect	Every pinned reference is outside battle damage (prize money, friendship, EXP, wild encounters, fleeing, evolution/breeding) or the hold effect has no battle reference at all.
108	ITEM_DYNAMAX_CANDY	Dynamax Candy	HOLD_EFFECT_NONE	0		PROVEN_NO_ORDINARY_DAMAGE_EFFECT	no_battle_effect	Every pinned reference is outside battle damage (prize money, friendship, EXP, wild encounters, fleeing, evolution/breeding) or the hold effect has no battle reference at all.
109	ITEM_BLUE_FLUTE	Blue Flute	HOLD_EFFECT_NONE	0		PROVEN_NO_ORDINARY_DAMAGE_EFFECT	no_battle_effect	Every pinned reference is outside battle damage (prize money, friendship, EXP, wild encounters, fleeing, evolution/breeding) or the hold effect has no battle reference at all.
110	ITEM_YELLOW_FLUTE	Yellow Flute	HOLD_EFFECT_NONE	0		PROVEN_NO_ORDINARY_DAMAGE_EFFECT	no_battle_effect	Every pinned reference is outside battle damage (prize money, friendship, EXP, wild encounters, fleeing, evolution/breeding) or the hold effect has no battle reference at all.
111	ITEM_RED_FLUTE	Red Flute	HOLD_EFFECT_NONE	0		PROVEN_NO_ORDINARY_DAMAGE_EFFECT	no_battle_effect	Every pinned reference is outside battle damage (prize money, friendship, EXP, wild encounters, fleeing, evolution/breeding) or the hold effect has no battle reference at all.
112	ITEM_BLACK_FLUTE	Black Flute	HOLD_EFFECT_NONE	50		PROVEN_NO_ORDINARY_DAMAGE_EFFECT	no_battle_effect	Every pinned reference is outside battle damage (prize money, friendship, EXP, wild encounters, fleeing, evolution/breeding) or the hold effect has no battle reference at all.
113	ITEM_WHITE_FLUTE	White Flute	HOLD_EFFECT_NONE	150		PROVEN_NO_ORDINARY_DAMAGE_EFFECT	no_battle_effect	Every pinned reference is outside battle damage (prize money, friendship, EXP, wild encounters, fleeing, evolution/breeding) or the hold effect has no battle reference at all.
114	ITEM_REPEL	Repel	HOLD_EFFECT_NONE	100		PROVEN_NO_ORDINARY_DAMAGE_EFFECT	no_battle_effect	Every pinned reference is outside battle damage (prize money, friendship, EXP, wild encounters, fleeing, evolution/breeding) or the hold effect has no battle reference at all.
115	ITEM_SUPER_REPEL	Super Repel	HOLD_EFFECT_NONE	200		PROVEN_NO_ORDINARY_DAMAGE_EFFECT	no_battle_effect	Every pinned reference is outside battle damage (prize money, friendship, EXP, wild encounters, fleeing, evolution/breeding) or the hold effect has no battle reference at all.
116	ITEM_MAX_REPEL	Max Repel	HOLD_EFFECT_NONE	250		PROVEN_NO_ORDINARY_DAMAGE_EFFECT	no_battle_effect	Every pinned reference is outside battle damage (prize money, friendship, EXP, wild encounters, fleeing, evolution/breeding) or the hold effect has no battle reference at all.
117	ITEM_LURE	Lure	HOLD_EFFECT_NONE	100		PROVEN_NO_ORDINARY_DAMAGE_EFFECT	no_battle_effect	Every pinned reference is outside battle damage (prize money, friendship, EXP, wild encounters, fleeing, evolution/breeding) or the hold effect has no battle reference at all.
118	ITEM_SUPER_LURE	Super Lure	HOLD_EFFECT_NONE	200		PROVEN_NO_ORDINARY_DAMAGE_EFFECT	no_battle_effect	Every pinned reference is outside battle damage (prize money, friendship, EXP, wild encounters, fleeing, evolution/breeding) or the hold effect has no battle reference at all.
119	ITEM_MAX_LURE	Max Lure	HOLD_EFFECT_NONE	250		PROVEN_NO_ORDINARY_DAMAGE_EFFECT	no_battle_effect	Every pinned reference is outside battle damage (prize money, friendship, EXP, wild encounters, fleeing, evolution/breeding) or the hold effect has no battle reference at all.
120	ITEM_ESCAPE_ROPE	Escape Rope	HOLD_EFFECT_NONE	0		PROVEN_NO_ORDINARY_DAMAGE_EFFECT	no_battle_effect	Every pinned reference is outside battle damage (prize money, friendship, EXP, wild encounters, fleeing, evolution/breeding) or the hold effect has no battle reference at all.
121	ITEM_X_ATTACK	X Attack	HOLD_EFFECT_NONE	2		PROVEN_NO_ORDINARY_DAMAGE_EFFECT	no_battle_effect	Every pinned reference is outside battle damage (prize money, friendship, EXP, wild encounters, fleeing, evolution/breeding) or the hold effect has no battle reference at all.
122	ITEM_X_DEFENSE	X Defense	HOLD_EFFECT_NONE	2		PROVEN_NO_ORDINARY_DAMAGE_EFFECT	no_battle_effect	Every pinned reference is outside battle damage (prize money, friendship, EXP, wild encounters, fleeing, evolution/breeding) or the hold effect has no battle reference at all.
123	ITEM_X_SP_ATK	X Sp. Atk	HOLD_EFFECT_NONE	2		PROVEN_NO_ORDINARY_DAMAGE_EFFECT	no_battle_effect	Every pinned reference is outside battle damage (prize money, friendship, EXP, wild encounters, fleeing, evolution/breeding) or the hold effect has no battle reference at all.
124	ITEM_X_SP_DEF	X Sp. Def	HOLD_EFFECT_NONE	2		PROVEN_NO_ORDINARY_DAMAGE_EFFECT	no_battle_effect	Every pinned reference is outside battle damage (prize money, friendship, EXP, wild encounters, fleeing, evolution/breeding) or the hold effect has no battle reference at all.
125	ITEM_X_SPEED	X Speed	HOLD_EFFECT_NONE	2		PROVEN_NO_ORDINARY_DAMAGE_EFFECT	no_battle_effect	Every pinned reference is outside battle damage (prize money, friendship, EXP, wild encounters, fleeing, evolution/breeding) or the hold effect has no battle reference at all.
126	ITEM_X_ACCURACY	X Accuracy	HOLD_EFFECT_NONE	2		PROVEN_NO_ORDINARY_DAMAGE_EFFECT	no_battle_effect	Every pinned reference is outside battle damage (prize money, friendship, EXP, wild encounters, fleeing, evolution/breeding) or the hold effect has no battle reference at all.
127	ITEM_DIRE_HIT	Dire Hit	HOLD_EFFECT_NONE	0		PROVEN_NO_ORDINARY_DAMAGE_EFFECT	no_battle_effect	Every pinned reference is outside battle damage (prize money, friendship, EXP, wild encounters, fleeing, evolution/breeding) or the hold effect has no battle reference at all.
128	ITEM_GUARD_SPEC	Guard Spec.	HOLD_EFFECT_NONE	0		PROVEN_NO_ORDINARY_DAMAGE_EFFECT	no_battle_effect	Every pinned reference is outside battle damage (prize money, friendship, EXP, wild encounters, fleeing, evolution/breeding) or the hold effect has no battle reference at all.
129	ITEM_POKE_DOLL	Poké Doll	HOLD_EFFECT_NONE	0		PROVEN_NO_ORDINARY_DAMAGE_EFFECT	no_battle_effect	Every pinned reference is outside battle damage (prize money, friendship, EXP, wild encounters, fleeing, evolution/breeding) or the hold effect has no battle reference at all.
130	ITEM_FLUFFY_TAIL	Fluffy Tail	HOLD_EFFECT_NONE	0		PROVEN_NO_ORDINARY_DAMAGE_EFFECT	no_battle_effect	Every pinned reference is outside battle damage (prize money, friendship, EXP, wild encounters, fleeing, evolution/breeding) or the hold effect has no battle reference at all.
131	ITEM_POKE_TOY	Poké Toy	HOLD_EFFECT_NONE	0		PROVEN_NO_ORDINARY_DAMAGE_EFFECT	no_battle_effect	Every pinned reference is outside battle damage (prize money, friendship, EXP, wild encounters, fleeing, evolution/breeding) or the hold effect has no battle reference at all.
132	ITEM_MAX_MUSHROOMS	Max Mushrooms	HOLD_EFFECT_NONE	0		PROVEN_NO_ORDINARY_DAMAGE_EFFECT	no_battle_effect	Every pinned reference is outside battle damage (prize money, friendship, EXP, wild encounters, fleeing, evolution/breeding) or the hold effect has no battle reference at all.
133	ITEM_BOTTLE_CAP	Bottle Cap	HOLD_EFFECT_NONE	0		PROVEN_NO_ORDINARY_DAMAGE_EFFECT	no_battle_effect	Every pinned reference is outside battle damage (prize money, friendship, EXP, wild encounters, fleeing, evolution/breeding) or the hold effect has no battle reference at all.
134	ITEM_GOLD_BOTTLE_CAP	Gold Bottle Cap	HOLD_EFFECT_NONE	0		PROVEN_NO_ORDINARY_DAMAGE_EFFECT	no_battle_effect	Every pinned reference is outside battle damage (prize money, friendship, EXP, wild encounters, fleeing, evolution/breeding) or the hold effect has no battle reference at all.
135	ITEM_NUGGET	Nugget	HOLD_EFFECT_NONE	0		PROVEN_NO_ORDINARY_DAMAGE_EFFECT	no_battle_effect	Every pinned reference is outside battle damage (prize money, friendship, EXP, wild encounters, fleeing, evolution/breeding) or the hold effect has no battle reference at all.
136	ITEM_BIG_NUGGET	Big Nugget	HOLD_EFFECT_NONE	0		PROVEN_NO_ORDINARY_DAMAGE_EFFECT	no_battle_effect	Every pinned reference is outside battle damage (prize money, friendship, EXP, wild encounters, fleeing, evolution/breeding) or the hold effect has no battle reference at all.
137	ITEM_TINY_MUSHROOM	Tiny Mushroom	HOLD_EFFECT_NONE	0		PROVEN_NO_ORDINARY_DAMAGE_EFFECT	no_battle_effect	Every pinned reference is outside battle damage (prize money, friendship, EXP, wild encounters, fleeing, evolution/breeding) or the hold effect has no battle reference at all.
138	ITEM_BIG_MUSHROOM	Big Mushroom	HOLD_EFFECT_NONE	0		PROVEN_NO_ORDINARY_DAMAGE_EFFECT	no_battle_effect	Every pinned reference is outside battle damage (prize money, friendship, EXP, wild encounters, fleeing, evolution/breeding) or the hold effect has no battle reference at all.
139	ITEM_BALM_MUSHROOM	Balm Mushroom	HOLD_EFFECT_NONE	0		PROVEN_NO_ORDINARY_DAMAGE_EFFECT	no_battle_effect	Every pinned reference is outside battle damage (prize money, friendship, EXP, wild encounters, fleeing, evolution/breeding) or the hold effect has no battle reference at all.
140	ITEM_PEARL	Pearl	HOLD_EFFECT_NONE	0		PROVEN_NO_ORDINARY_DAMAGE_EFFECT	no_battle_effect	Every pinned reference is outside battle damage (prize money, friendship, EXP, wild encounters, fleeing, evolution/breeding) or the hold effect has no battle reference at all.
141	ITEM_BIG_PEARL	Big Pearl	HOLD_EFFECT_NONE	0		PROVEN_NO_ORDINARY_DAMAGE_EFFECT	no_battle_effect	Every pinned reference is outside battle damage (prize money, friendship, EXP, wild encounters, fleeing, evolution/breeding) or the hold effect has no battle reference at all.
142	ITEM_PEARL_STRING	Pearl String	HOLD_EFFECT_NONE	0		PROVEN_NO_ORDINARY_DAMAGE_EFFECT	no_battle_effect	Every pinned reference is outside battle damage (prize money, friendship, EXP, wild encounters, fleeing, evolution/breeding) or the hold effect has no battle reference at all.
143	ITEM_STARDUST	Stardust	HOLD_EFFECT_NONE	0		PROVEN_NO_ORDINARY_DAMAGE_EFFECT	no_battle_effect	Every pinned reference is outside battle damage (prize money, friendship, EXP, wild encounters, fleeing, evolution/breeding) or the hold effect has no battle reference at all.
144	ITEM_STAR_PIECE	Star Piece	HOLD_EFFECT_NONE	0		PROVEN_NO_ORDINARY_DAMAGE_EFFECT	no_battle_effect	Every pinned reference is outside battle damage (prize money, friendship, EXP, wild encounters, fleeing, evolution/breeding) or the hold effect has no battle reference at all.
145	ITEM_COMET_SHARD	Comet Shard	HOLD_EFFECT_NONE	0		PROVEN_NO_ORDINARY_DAMAGE_EFFECT	no_battle_effect	Every pinned reference is outside battle damage (prize money, friendship, EXP, wild encounters, fleeing, evolution/breeding) or the hold effect has no battle reference at all.
146	ITEM_SHOAL_SALT	Shoal Salt	HOLD_EFFECT_NONE	0		PROVEN_NO_ORDINARY_DAMAGE_EFFECT	no_battle_effect	Every pinned reference is outside battle damage (prize money, friendship, EXP, wild encounters, fleeing, evolution/breeding) or the hold effect has no battle reference at all.
147	ITEM_SHOAL_SHELL	Shoal Shell	HOLD_EFFECT_NONE	0		PROVEN_NO_ORDINARY_DAMAGE_EFFECT	no_battle_effect	Every pinned reference is outside battle damage (prize money, friendship, EXP, wild encounters, fleeing, evolution/breeding) or the hold effect has no battle reference at all.
148	ITEM_RED_SHARD	Red Shard	HOLD_EFFECT_NONE	0		PROVEN_NO_ORDINARY_DAMAGE_EFFECT	no_battle_effect	Every pinned reference is outside battle damage (prize money, friendship, EXP, wild encounters, fleeing, evolution/breeding) or the hold effect has no battle reference at all.
149	ITEM_BLUE_SHARD	Blue Shard	HOLD_EFFECT_NONE	0		PROVEN_NO_ORDINARY_DAMAGE_EFFECT	no_battle_effect	Every pinned reference is outside battle damage (prize money, friendship, EXP, wild encounters, fleeing, evolution/breeding) or the hold effect has no battle reference at all.
150	ITEM_YELLOW_SHARD	Yellow Shard	HOLD_EFFECT_NONE	0		PROVEN_NO_ORDINARY_DAMAGE_EFFECT	no_battle_effect	Every pinned reference is outside battle damage (prize money, friendship, EXP, wild encounters, fleeing, evolution/breeding) or the hold effect has no battle reference at all.
151	ITEM_GREEN_SHARD	Green Shard	HOLD_EFFECT_NONE	0		PROVEN_NO_ORDINARY_DAMAGE_EFFECT	no_battle_effect	Every pinned reference is outside battle damage (prize money, friendship, EXP, wild encounters, fleeing, evolution/breeding) or the hold effect has no battle reference at all.
152	ITEM_HEART_SCALE	Heart Scale	HOLD_EFFECT_NONE	0		PROVEN_NO_ORDINARY_DAMAGE_EFFECT	no_battle_effect	Every pinned reference is outside battle damage (prize money, friendship, EXP, wild encounters, fleeing, evolution/breeding) or the hold effect has no battle reference at all.
153	ITEM_HONEY	Honey	HOLD_EFFECT_NONE	0		PROVEN_NO_ORDINARY_DAMAGE_EFFECT	no_battle_effect	Every pinned reference is outside battle damage (prize money, friendship, EXP, wild encounters, fleeing, evolution/breeding) or the hold effect has no battle reference at all.
154	ITEM_RARE_BONE	Rare Bone	HOLD_EFFECT_NONE	0		PROVEN_NO_ORDINARY_DAMAGE_EFFECT	no_battle_effect	Every pinned reference is outside battle damage (prize money, friendship, EXP, wild encounters, fleeing, evolution/breeding) or the hold effect has no battle reference at all.
155	ITEM_ODD_KEYSTONE	Odd Keystone	HOLD_EFFECT_NONE	0		PROVEN_NO_ORDINARY_DAMAGE_EFFECT	no_battle_effect	Every pinned reference is outside battle damage (prize money, friendship, EXP, wild encounters, fleeing, evolution/breeding) or the hold effect has no battle reference at all.
156	ITEM_PRETTY_FEATHER	Pretty Feather	HOLD_EFFECT_NONE	0		PROVEN_NO_ORDINARY_DAMAGE_EFFECT	no_battle_effect	Every pinned reference is outside battle damage (prize money, friendship, EXP, wild encounters, fleeing, evolution/breeding) or the hold effect has no battle reference at all.
157	ITEM_RELIC_COPPER	Relic Copper	HOLD_EFFECT_NONE	0		PROVEN_NO_ORDINARY_DAMAGE_EFFECT	no_battle_effect	Every pinned reference is outside battle damage (prize money, friendship, EXP, wild encounters, fleeing, evolution/breeding) or the hold effect has no battle reference at all.
158	ITEM_RELIC_SILVER	Relic Silver	HOLD_EFFECT_NONE	0		PROVEN_NO_ORDINARY_DAMAGE_EFFECT	no_battle_effect	Every pinned reference is outside battle damage (prize money, friendship, EXP, wild encounters, fleeing, evolution/breeding) or the hold effect has no battle reference at all.
159	ITEM_RELIC_GOLD	Relic Gold	HOLD_EFFECT_NONE	0		PROVEN_NO_ORDINARY_DAMAGE_EFFECT	no_battle_effect	Every pinned reference is outside battle damage (prize money, friendship, EXP, wild encounters, fleeing, evolution/breeding) or the hold effect has no battle reference at all.
160	ITEM_RELIC_VASE	Relic Vase	HOLD_EFFECT_NONE	0		PROVEN_NO_ORDINARY_DAMAGE_EFFECT	no_battle_effect	Every pinned reference is outside battle damage (prize money, friendship, EXP, wild encounters, fleeing, evolution/breeding) or the hold effect has no battle reference at all.
161	ITEM_RELIC_BAND	Relic Band	HOLD_EFFECT_NONE	0		PROVEN_NO_ORDINARY_DAMAGE_EFFECT	no_battle_effect	Every pinned reference is outside battle damage (prize money, friendship, EXP, wild encounters, fleeing, evolution/breeding) or the hold effect has no battle reference at all.
